"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"pred[158]",0.0029996133878898,-1.18667e-05,0.000476647771712677,228.4,0.95,-0.00304422,0.000356322,NA,NA,NA,NA,NA,NA,NA
"pred[159]",-0.026412192195388,-1.340675e-05,0.00202986663240675,103.3,0.95,-0.000764045,0.00188261,NA,NA,NA,NA,NA,NA,NA
"pred[160]",-0.0151372448508338,-9.49116e-06,7.86541991537604e-07,98.8,0.95,-0.000284852,0.00303083,NA,NA,NA,NA,NA,NA,NA
"pred[161]",-0.018504467119582,-1.705475e-06,0.000617208302483343,93,0.95,-0.00528762,0.000501284,NA,NA,NA,NA,NA,NA,NA
"pred[162]",0.095482333128122,2.100755e-07,-0.00297443475105662,92.9,0.95,-0.00281622,0.0097896,NA,NA,NA,NA,NA,NA,NA
"pred[163]",-0.03107146294028,-3.48836e-05,0.00217128518293276,90.3,0.95,-0.0016051,0.00197447,NA,NA,NA,NA,NA,NA,NA
"pred[164]",0.011872503044602,2.08437e-05,-0.000482716649741167,116.8,0.95,-0.000367838,0.00245842,NA,NA,NA,NA,NA,NA,NA
"pred[165]",0.0626233353439038,-3.8311e-06,-0.00239370780494175,103.2,0.95,-0.00226434,0.00386539,NA,NA,NA,NA,NA,NA,NA
"pred[166]",-0.012120367907384,-1.21625e-05,0.000533922852685043,75.8,0.95,-0.00370755,0.000423799,NA,NA,NA,NA,NA,NA,NA
"pred[167]",0.0558287609471432,1.025995e-05,-0.000869448738426106,99.3,0.95,-0.000718833,0.00820065,NA,NA,NA,NA,NA,NA,NA
"pred[168]",0.018470220461678,1.59035e-05,0.00125510881771627,95.5,0.95,-0.00176681,0.000594452,NA,NA,NA,NA,NA,NA,NA
"pred[169]",-0.0327383495135839,-1.592965e-05,0.00221725188103333,116.1,0.95,-0.000438407,0.00183987,NA,NA,NA,NA,NA,NA,NA
"pred[170]",-0.00974815149848,-1.172342e-05,-0.00126285821763661,163.2,0.95,-0.000626542,0.000523126,NA,NA,NA,NA,NA,NA,NA
"pred[171]",0.03801778397536,8.941255e-06,-0.0027995720787646,113.5,0.95,-0.00256928,0.000385286,NA,NA,NA,NA,NA,NA,NA
"pred[172]",0.06163397787638,1.5355e-05,-0.00092508470095917,95.4,0.95,-0.000761268,0.0104981,NA,NA,NA,NA,NA,NA,NA
"pred[173]",-0.003198227889908,-8.426405e-06,4.92947326269921e-05,76.1,0.95,-0.0011823,0.000416188,NA,NA,NA,NA,NA,NA,NA
"pred[174]",-0.021564110320564,-1.33051e-05,-0.000914402186509289,96.9,0.95,-0.000671938,0.00404401,NA,NA,NA,NA,NA,NA,NA
"pred[175]",0.034470002596018,1.7958495e-06,-0.00236415306444983,94.6,0.95,-0.00171355,0.00179873,NA,NA,NA,NA,NA,NA,NA
"pred[176]",-0.01810417728202,-1.79319e-05,0.000487222923899779,116.7,0.95,-0.00711527,0.000369721,NA,NA,NA,NA,NA,NA,NA
"pred[177]",-0.03566626482076,-1.415315e-05,0.000397967960794846,93.5,0.95,-0.00569332,0.000308193,NA,NA,NA,NA,NA,NA,NA
"pred[178]",-0.0454999784418,-1.0130785e-05,-0.00267090583588736,107.3,0.95,-0.000998385,0.00385984,NA,NA,NA,NA,NA,NA,NA
"pred[179]",-0.0273060668769404,-1.04217e-05,0.000416383501268267,99.8,0.95,-0.00467956,0.000335217,NA,NA,NA,NA,NA,NA,NA
"pred[180]",-0.077507869010086,-2.758815e-05,0.000569151735372809,108.2,0.95,-0.0221379,0.000420251,NA,NA,NA,NA,NA,NA,NA
"pred[181]",0.005856711948302,1.97559e-05,0.000426040215797082,74.1,0.95,-0.000550788,0.00515712,NA,NA,NA,NA,NA,NA,NA
"pred[182]",-0.07838311109874,-2.986105e-05,0.000567794275060449,103.9,0.95,-0.0245907,0.000421893,NA,NA,NA,NA,NA,NA,NA
"pred[183]",3.0521446,3.00002,2.99536325925359,112.8,0.95,2.99582,3.00091,NA,NA,NA,NA,NA,NA,NA
"pred[184]",-0.039209609966294,-9.3707e-06,0.000385489305920658,103,0.95,-0.00511828,0.000290679,NA,NA,NA,NA,NA,NA,NA
"pred[185]",0.065439026376034,-3.399165e-07,-0.00272099436611766,106.5,0.95,-0.00257573,0.00279369,NA,NA,NA,NA,NA,NA,NA
"pred[186]",0.035990969575456,3.976405e-06,-0.000887797766903573,98,0.95,-0.000756689,0.0052707,NA,NA,NA,NA,NA,NA,NA
"pred[187]",0.00271886358101,-9.26149e-06,-7.07289084504389e-05,135.8,0.95,-0.00345212,0.000419472,NA,NA,NA,NA,NA,NA,NA
"pred[188]",0.0066423575539448,8.323055e-06,0.000223208209388133,68.7,0.95,-0.000370429,0.00321865,NA,NA,NA,NA,NA,NA,NA
"pred[189]",0.0384368500524464,1.667085e-05,-0.000857156497600846,90.4,0.95,-0.000721326,0.00679427,NA,NA,NA,NA,NA,NA,NA
"pred[190]",-0.0064107445930396,-1.420475e-05,-0.000269500315861038,114.2,0.95,-0.00041543,0.000661106,NA,NA,NA,NA,NA,NA,NA
"pred[191]",-0.00458336762813,-1.02373e-05,-0.000160992075369903,145,0.95,-0.000342112,0.000839489,NA,NA,NA,NA,NA,NA,NA
"pred[192]",0.061413727987963,3.633625e-06,-0.00195682219976131,84.1,0.95,-0.00180864,0.00852959,NA,NA,NA,NA,NA,NA,NA
"pred[193]",-6.2907782996e-05,1.259925e-05,0.000186762963474668,635.6,0.95,-0.000388426,0.00413904,NA,NA,NA,NA,NA,NA,NA
"pred[194]",-0.0444652409220484,-2.10863e-05,0.000193635338159304,109.1,0.95,-0.000794599,0.0055141,NA,NA,NA,NA,NA,NA,NA
"pred[195]",-0.000666312320352,-5.3441e-06,-0.000478829817704252,743.9,0.95,-0.00061521,0.00399289,NA,NA,NA,NA,NA,NA,NA
"pred[196]",0.02704301446447,-1.246105e-05,2.97347126248966e-05,123.2,0.95,-0.00285456,0.000489091,NA,NA,NA,NA,NA,NA,NA
"pred[197]",0.05133863212856,-3.671625e-06,-0.00104927114069787,93.6,0.95,-0.000879949,0.00729591,NA,NA,NA,NA,NA,NA,NA
"pred[198]",-0.03378252567992,-7.866035e-06,0.00152251188887141,90.1,0.95,-0.00391922,0.00138258,NA,NA,NA,NA,NA,NA,NA
"pred[199]",-0.00326518886645,2.36003e-06,0.000308879185481281,203.2,0.95,-0.000413044,0.00404731,NA,NA,NA,NA,NA,NA,NA
"pred[200]",0.019522682887752,2.594455e-06,0.00210948907645299,127.9,0.95,-0.00095027,0.000459876,NA,NA,NA,NA,NA,NA,NA
"pred[201]",2.0450613,2,1.99727721177181,101.7,0.95,1.99744,2.00205,NA,NA,NA,NA,NA,NA,NA
"pred[202]",5.1083286112e-05,-8.213095e-06,7.67831116280093e-05,894.7,0.95,-0.000620329,0.0016558,NA,NA,NA,NA,NA,NA,NA
"pred[203]",-0.0103870160401788,-1.507185e-05,0.000418740967651669,69,0.95,-0.00549452,0.000319645,NA,NA,NA,NA,NA,NA,NA
"pred[204]",-0.013181615098666,-2.113385e-06,0.000733100040105379,92.6,0.95,-0.00116874,0.000641463,NA,NA,NA,NA,NA,NA,NA
"pred[205]",0.02570074865084,-1.71219e-05,0.00145228686913263,114.9,0.95,-0.00245535,0.000466553,NA,NA,NA,NA,NA,NA,NA
"pred[206]",0.00530312669161,1.64668e-06,0.000560088754790319,126.6,0.95,-0.000429421,0.000325434,NA,NA,NA,NA,NA,NA,NA
"pred[207]",0.002467801409558,3.65612e-06,6.67355575694197e-05,82,0.95,-0.000617933,0.000495797,NA,NA,NA,NA,NA,NA,NA
"pred[208]",0.026467065038102,5.039255e-06,-0.000585474516673734,85.2,0.95,-0.000465465,0.00830303,NA,NA,NA,NA,NA,NA,NA
"pred[209]",-0.0159676437734528,-8.166275e-06,-0.00107343190317,126.3,0.95,-0.000678763,0.0051615,NA,NA,NA,NA,NA,NA,NA
"pred[210]",0.0167160011113186,1.85823e-05,-0.000457728006133168,98.3,0.95,-0.000325526,0.00534719,NA,NA,NA,NA,NA,NA,NA
"pred[211]",-0.0372739796868,-3.97341e-05,0.0014296842624083,91.1,0.95,-0.00606774,0.00121243,NA,NA,NA,NA,NA,NA,NA
"pred[212]",-0.026946004007322,-1.004106e-05,0.000562782110393422,98,0.95,-0.00336449,0.000451825,NA,NA,NA,NA,NA,NA,NA
"pred[213]",-0.006924221612458,-1.091365e-05,0.000356903201474133,86.9,0.95,-0.00905003,0.000270538,NA,NA,NA,NA,NA,NA,NA
"pred[214]",-0.013246923574974,-3.433055e-05,0.000603319816000695,78,0.95,-0.00681066,0.000455135,NA,NA,NA,NA,NA,NA,NA
"pred[215]",0.08784965102236,-1.226525e-05,-0.00237324224177625,88.2,0.95,-0.00216076,0.0127619,NA,NA,NA,NA,NA,NA,NA
"pred[216]",-0.003219516465702,-8.497975e-06,-0.000603377450331899,377.5,0.95,-0.000610353,0.00282365,NA,NA,NA,NA,NA,NA,NA
"pred[217]",0.051715209147896,1.43006e-05,-0.00221277071642846,108.4,0.95,-0.00206837,0.00240646,NA,NA,NA,NA,NA,NA,NA
"pred[218]",3.11128346,3,2.99314459780788,108,0.95,2.99346,3.00165,NA,NA,NA,NA,NA,NA,NA
"pred[219]",1.06161461,1.00002,0.998496165048513,90.2,0.95,0.998645,1.00907,NA,NA,NA,NA,NA,NA,NA
"pred[220]",2.02944286,2.00001,1.99858907311889,84.1,0.95,1.99881,2.00484,NA,NA,NA,NA,NA,NA,NA
"pred[221]",0.048752156548904,1.41209e-05,-0.00157876599508276,113.3,0.95,-0.00110801,0.00253227,NA,NA,NA,NA,NA,NA,NA
"pred[222]",0.024305448177178,-1.49658e-05,0.00174305286254618,131.5,0.95,-0.00151633,0.000510672,NA,NA,NA,NA,NA,NA,NA
"pred[223]",0.066182374884376,2.81886e-06,-0.00157422598389274,96.8,0.95,-0.00143021,0.0070929,NA,NA,NA,NA,NA,NA,NA
"pred[224]",0.030457630732248,5.545985e-06,-0.000926644735886319,110.2,0.95,-0.000816295,0.00180931,NA,NA,NA,NA,NA,NA,NA
"pred[225]",0.0165159702312345,-5.04532e-06,0.000961233735128439,99.7,0.95,-0.00310838,0.000421905,NA,NA,NA,NA,NA,NA,NA
"pred[226]",-0.019807593418872,-4.29747e-06,0.000561880692037957,93.1,0.95,-0.00236115,0.000441167,NA,NA,NA,NA,NA,NA,NA
"pred[227]",0.044032244087616,-9.1746e-08,-0.0038278019707459,107.1,0.95,-0.0032479,0.000385447,NA,NA,NA,NA,NA,NA,NA
"pred[228]",0.0110169025771856,1.13539e-08,-0.000631906004425148,88.3,0.95,-0.00178045,0.000417256,NA,NA,NA,NA,NA,NA,NA
"pred[229]",0.026282890566698,-2.15928e-06,0.00225362063229839,95.9,0.95,-0.00207156,0.000511344,NA,NA,NA,NA,NA,NA,NA
"pred[230]",-0.111727824495374,-4.64365e-05,0.000837597029206924,106.8,0.95,-0.0349328,0.000630265,NA,NA,NA,NA,NA,NA,NA
"pred[231]",-0.037444118202754,-1.31905e-06,0.00232001851280799,116.3,0.95,-0.000435127,0.00196556,NA,NA,NA,NA,NA,NA,NA
"pred[232]",-0.0056662923048462,-1.744505e-05,-9.56576902788608e-05,69.8,0.95,-0.000864245,0.000984429,NA,NA,NA,NA,NA,NA,NA
"pred[233]",0.026515632495136,-2.084815e-06,-0.00143629545449322,103.5,0.95,-0.0013302,0.000974087,NA,NA,NA,NA,NA,NA,NA
"pred[234]",-0.00271740245504752,-6.7385255e-07,4.59823003247928e-05,47.1,0.95,-0.00770183,0.000321321,NA,NA,NA,NA,NA,NA,NA
"pred[235]",0.036145078661556,-1.2576465e-06,-0.00201882590775863,101.3,0.95,-0.00187554,0.00131177,NA,NA,NA,NA,NA,NA,NA
"pred[236]",-0.0327946287990216,-1.243585e-05,0.000628952122287022,91.4,0.95,-0.00618028,0.0004977,NA,NA,NA,NA,NA,NA,NA
"pred[237]",0.023051966314292,1.729115e-05,-0.00053859148065396,120,0.95,-0.000422148,0.00311134,NA,NA,NA,NA,NA,NA,NA
"pred[238]",-0.00122535534406,1.36199e-05,-0.000273901307448338,216.1,0.95,-0.000527145,0.00438022,NA,NA,NA,NA,NA,NA,NA
"pred[239]",-0.015055947499892,-1.277555e-05,0.000567519595161352,111.3,0.95,-0.00147947,0.000436204,NA,NA,NA,NA,NA,NA,NA
"pred[240]",0.018631579880496,1.64184e-05,-0.00073166103709137,78.1,0.95,-0.000543245,0.00575871,NA,NA,NA,NA,NA,NA,NA
"pred[241]",-0.016384791133948,2.056255e-06,-7.40855985399413e-05,76.9,0.95,-0.00130898,0.00173986,NA,NA,NA,NA,NA,NA,NA
"pred[242]",0.042030552792332,4.434945e-06,-0.00116538435246493,99,0.95,-0.00101922,0.00451427,NA,NA,NA,NA,NA,NA,NA
"pred[243]",0.072186561223874,-1.189325e-05,-0.00402735679150448,101.3,0.95,-0.00386376,0.00269809,NA,NA,NA,NA,NA,NA,NA
"pred[244]",0.005456357774742,7.583005e-06,0.000596995303270225,144.8,0.95,-0.000349285,0.000353933,NA,NA,NA,NA,NA,NA,NA
"pred[245]",-0.004097863065846,-2.121715e-05,-0.00023497697627034,101,0.95,-0.00327556,0.000292262,NA,NA,NA,NA,NA,NA,NA
"pred[246]",-0.006090810926476,-4.58613e-06,-0.00012615765401236,134.1,0.95,-0.000339175,0.00106447,NA,NA,NA,NA,NA,NA,NA
"pred[247]",0.025865078307028,9.01324e-07,-0.0017164528885734,97.6,0.95,-0.00155044,0.00141711,NA,NA,NA,NA,NA,NA,NA
"pred[248]",-0.03135103085532,-1.450005e-05,0.000428880816909958,88.3,0.95,-0.008381,0.000331154,NA,NA,NA,NA,NA,NA,NA
"pred[249]",0.01511550198036,5.46157e-06,0.000128582038602015,131.5,0.95,-0.00275282,0.000793775,NA,NA,NA,NA,NA,NA,NA
"pred[250]",0.0490182270663,2.74416e-05,-0.00073369783959337,87.7,0.95,-0.000568672,0.0107369,NA,NA,NA,NA,NA,NA,NA
"pred[251]",0.0441414082112534,1.77782e-05,-0.000523562508613805,103.1,0.95,-0.000408004,0.00878632,NA,NA,NA,NA,NA,NA,NA
"pred[252]",-0.033136530415858,-1.2616e-05,0.000564121085747411,118.1,0.95,-0.0100418,0.000428544,NA,NA,NA,NA,NA,NA,NA
"pred[253]",0.037855622521502,-7.17329e-06,-0.0018814956284553,95.2,0.95,-0.00167764,0.00243948,NA,NA,NA,NA,NA,NA,NA
"pred[254]",-0.022152023149502,-8.96491e-06,0.000379742847060521,87.5,0.95,-0.00770167,0.000280171,NA,NA,NA,NA,NA,NA,NA
"pred[255]",0.0226055135032164,-1.14242e-05,0.000585002349392363,93,0.95,-0.00288299,0.000319039,NA,NA,NA,NA,NA,NA,NA
"pred[256]",1.018149604,1.000025,0.999063351941705,102.3,0.95,0.999268,1.00817,NA,NA,NA,NA,NA,NA,NA
"pred[257]",0.038367627218252,-6.113965e-06,-0.000768988336655427,81.9,0.95,-0.00059802,0.00846604,NA,NA,NA,NA,NA,NA,NA
"pred[258]",-0.001534685264798,3.92552e-06,2.29722762271622e-05,281.6,0.95,-0.000396851,0.00182953,NA,NA,NA,NA,NA,NA,NA
"pred[259]",0.01309549661226,-1.23457e-05,0.00139349541462467,145.8,0.95,-0.00516779,0.000422282,NA,NA,NA,NA,NA,NA,NA
"pred[260]",-0.00654143138898,-9.783095e-06,-0.000110181422337097,113.9,0.95,-0.000414911,0.00127987,NA,NA,NA,NA,NA,NA,NA
"pred[261]",-0.015779165708158,-5.395235e-06,0.000250650482677806,110.8,0.95,-0.000511186,0.00207405,NA,NA,NA,NA,NA,NA,NA
"pred[262]",0.0399392117318006,-8.986795e-06,0.00302646603856018,93.1,0.95,-0.0036205,0.000412524,NA,NA,NA,NA,NA,NA,NA
"pred[263]",-0.009110551608694,-8.41513e-06,0.000428344678492518,129.9,0.95,-0.00138067,0.000338165,NA,NA,NA,NA,NA,NA,NA
"pred[264]",-0.013195998146712,5.90333e-06,-0.00068209761623983,128.6,0.95,-0.000374115,0.0023274,NA,NA,NA,NA,NA,NA,NA
"pred[265]",0.0038126063841282,1.93256e-06,-0.000362554607685112,222.8,0.95,-0.000314318,0.0016836,NA,NA,NA,NA,NA,NA,NA
"pred[266]",-0.005969283385244,-9.03139e-06,-0.000324094238297989,69.5,0.95,-0.00469986,0.000277327,NA,NA,NA,NA,NA,NA,NA
"pred[267]",0.015353054845696,1.58361e-05,-0.000703864158265866,139.2,0.95,-0.000364322,0.00192197,NA,NA,NA,NA,NA,NA,NA
"pred[268]",-0.020294003040052,-1.587945e-05,0.00060640030948519,133.7,0.95,-0.00073351,0.000467559,NA,NA,NA,NA,NA,NA,NA
"pred[269]",2.03939688,2.00001,1.99838395631064,76.1,0.95,1.99857,2.00713,NA,NA,NA,NA,NA,NA,NA
"pred[270]",0.010224292221152,-7.062745e-06,-0.000708326651234119,101.5,0.95,-0.002546,0.000606139,NA,NA,NA,NA,NA,NA,NA
"pred[271]",-0.0223671025698,-1.831945e-05,0.000569777923565925,90.5,0.95,-0.00398514,0.000462027,NA,NA,NA,NA,NA,NA,NA
"pred[272]",-0.04157238558659,-1.7642e-05,0.000470682845236677,96,0.95,-0.0108552,0.000387854,NA,NA,NA,NA,NA,NA,NA
"pred[273]",0.0419759109632808,2.830905e-07,-0.00193314441580632,84.2,0.95,-0.00175283,0.00500526,NA,NA,NA,NA,NA,NA,NA
"pred[274]",0.0160176120871955,-1.565255e-05,0.00110337632538345,118.3,0.95,-0.00284897,0.000525093,NA,NA,NA,NA,NA,NA,NA
"pred[275]",-0.001496589737406,-1.588855e-05,-3.92271524519427e-05,58,0.95,-0.00368105,0.000284547,NA,NA,NA,NA,NA,NA,NA
"pred[276]",-0.02036927955408,-1.253065e-05,0.000599046867443426,78.1,0.95,-0.00694008,0.000461535,NA,NA,NA,NA,NA,NA,NA
"pred[277]",-0.0251196608324696,-5.645405e-06,0.00187872303560429,86.1,0.95,-0.000940332,0.0017751,NA,NA,NA,NA,NA,NA,NA
"pred[278]",-0.033166951856872,-1.096085e-05,0.000927556277446038,90.5,0.95,-0.00425674,0.000799442,NA,NA,NA,NA,NA,NA,NA
"pred[279]",-0.0191614785445518,-4.4261245e-07,0.000159241874814864,127.4,0.95,-0.000367923,0.00411567,NA,NA,NA,NA,NA,NA,NA
"pred[280]",0.035307724790546,2.520435e-05,-0.000910671651108022,85.4,0.95,-0.000788218,0.00652484,NA,NA,NA,NA,NA,NA,NA
"pred[281]",-0.002824987802632,-4.102815e-06,7.97697751827309e-05,70.2,0.95,-0.00151327,0.000484877,NA,NA,NA,NA,NA,NA,NA
"pred[282]",0.007565511598456,6.22705e-06,0.00113808020235626,196,0.95,-0.00158299,0.000452419,NA,NA,NA,NA,NA,NA,NA
"pred[283]",-0.00441656574733,-2.163305e-05,-0.000284637561206058,88.6,0.95,-0.000649303,0.00142478,NA,NA,NA,NA,NA,NA,NA
"pred[284]",-0.06191345269036,-5.524015e-06,0.000693253959282592,79.2,0.95,-0.0157321,0.000534585,NA,NA,NA,NA,NA,NA,NA
"pred[285]",-0.024454264590822,-1.44601e-05,0.000346451752178528,102.4,0.95,-0.009261,0.000264962,NA,NA,NA,NA,NA,NA,NA
"pred[286]",-0.0141723375508251,-1.73106e-05,0.000876289246867997,107.6,0.95,-0.000394493,0.000754016,NA,NA,NA,NA,NA,NA,NA
"pred[287]",0.071283816892914,-3.96628e-06,-0.00569461234805301,104.4,0.95,-0.00503433,0.000562617,NA,NA,NA,NA,NA,NA,NA
"pred[288]",0.034711710104986,3.51233e-06,-0.00112679049996518,92.2,0.95,-0.00101986,0.0042288,NA,NA,NA,NA,NA,NA,NA
"pred[289]",0.00807450550167,1.249525e-05,-0.000438693264129725,85.9,0.95,-0.000333463,0.00240374,NA,NA,NA,NA,NA,NA,NA
"pred[290]",-0.027244857422772,6.268885e-06,-0.00166250013270597,120.4,0.95,-0.000413634,0.00229419,NA,NA,NA,NA,NA,NA,NA
"pred[291]",0.0187188426623,4.9636e-06,0.000905444055520334,139.3,0.95,-0.00150583,0.000466328,NA,NA,NA,NA,NA,NA,NA
"pred[292]",0.01201153710112,4.04766e-06,-0.000300140881187295,111.3,0.95,-0.00258859,0.000411616,NA,NA,NA,NA,NA,NA,NA
"pred[293]",-0.033391037225642,-2.576525e-05,0.000520083453754729,112.2,0.95,-0.0062057,0.000408957,NA,NA,NA,NA,NA,NA,NA
"pred[294]",0.0089324087531632,1.195695e-05,-0.000478645203846059,71.4,0.95,-0.000384388,0.0046776,NA,NA,NA,NA,NA,NA,NA
"pred[295]",-0.000500108573286,-2.645235e-05,-0.000383649908263339,930.2,0.95,-0.000551654,0.000556973,NA,NA,NA,NA,NA,NA,NA
"pred[296]",-0.082004326013668,-2.35864e-05,0.000761420491275565,101.3,0.95,-0.0137855,0.000586081,NA,NA,NA,NA,NA,NA,NA
"pred[297]",-0.013819824075894,-1.73598e-05,0.000640495605305059,78.8,0.95,-0.00407583,0.000514831,NA,NA,NA,NA,NA,NA,NA
"pred[298]",-0.043577365602512,-9.341075e-06,0.000783869669621725,99.9,0.95,-0.0050079,0.000676242,NA,NA,NA,NA,NA,NA,NA
"pred[299]",0.005837684230308,1.305485e-05,-0.000460940094057437,138.3,0.95,-0.000349481,0.00423682,NA,NA,NA,NA,NA,NA,NA
"pred[300]",-0.057963338812394,5.199295e-06,-0.00455349214369516,104.6,0.95,-0.000412553,0.00552711,NA,NA,NA,NA,NA,NA,NA
"pred[301]",-0.0076587790843372,6.275005e-06,0.00081750182156981,146.4,0.95,-0.00047604,0.00403862,NA,NA,NA,NA,NA,NA,NA
"pred[302]",-0.00052561876086,-1.46816e-05,0.000215279474656084,329.2,0.95,-0.00222834,0.000460593,NA,NA,NA,NA,NA,NA,NA
"pred[303]",3.02050004,2.99998,3.00019192881747,119.7,0.95,2.99494,3.00079,NA,NA,NA,NA,NA,NA,NA
"pred[304]",-0.111727824495374,-4.64365e-05,0.000837597029206924,106.8,0.95,-0.0349328,0.000630265,NA,NA,NA,NA,NA,NA,NA
"pred[305]",-0.0109111885774346,1.16119e-05,0.00091498604663931,209.6,0.95,-0.000621309,0.00846714,NA,NA,NA,NA,NA,NA,NA
"pred[306]",0.033190618523116,4.981395e-06,-0.000801972502008283,77.5,0.95,-0.000626574,0.00843809,NA,NA,NA,NA,NA,NA,NA
"pred[307]",2.01658664,2.000005,1.99887418992713,90.3,0.95,1.99913,2.00499,NA,NA,NA,NA,NA,NA,NA
"pred[308]",-0.043207351095794,-3.13086e-05,0.00047561834976456,97.1,0.95,-0.00903065,0.000366835,NA,NA,NA,NA,NA,NA,NA
"pred[309]",-0.0041690101570696,-2.295165e-05,-0.000235431760407523,158,0.95,-0.00225326,0.000583396,NA,NA,NA,NA,NA,NA,NA
"pred[310]",0.009030235096952,-1.123585e-05,0.000205798189779236,85.9,0.95,-0.00236945,0.000402786,NA,NA,NA,NA,NA,NA,NA
"pred[311]",0.0486296976227306,4.7096e-06,-0.00170915710789735,81.9,0.95,-0.00151851,0.00633881,NA,NA,NA,NA,NA,NA,NA
"pred[312]",-0.111727824495374,-4.64365e-05,0.000837597029206924,106.8,0.95,-0.0349328,0.000630265,NA,NA,NA,NA,NA,NA,NA
"pred[313]",-0.021732304790632,-1.52543e-05,0.000389140642663472,96.9,0.95,-0.00411609,0.000297174,NA,NA,NA,NA,NA,NA,NA
"pred[314]",0.01790742817282,1.224125e-05,-0.000401679146553158,109.5,0.95,-0.000298088,0.00337849,NA,NA,NA,NA,NA,NA,NA
"pred[315]",-0.002029919784622,5.87237e-06,-0.00011482593891679,110,0.95,-0.000446741,0.00301126,NA,NA,NA,NA,NA,NA,NA
"pred[316]",0.0682807215909058,1.96361845e-06,-0.000930072294723298,98,0.95,-0.000789683,0.00912915,NA,NA,NA,NA,NA,NA,NA
"pred[317]",-0.015870937593102,-1.572465e-05,0.000534023343108935,85.8,0.95,-0.00275625,0.000424418,NA,NA,NA,NA,NA,NA,NA
"pred[318]",0.006208890501764,1.37191e-05,0.000311446263244808,106.2,0.95,-0.00450408,0.000385758,NA,NA,NA,NA,NA,NA,NA
"pred[319]",-0.098312637140297,-3.5508e-05,0.000732921707693491,105.9,0.95,-0.0307139,0.000556135,NA,NA,NA,NA,NA,NA,NA
"pred[320]",-0.00343273620036,2.62939e-06,-0.000175901672940654,77.3,0.95,-0.000445685,0.00152746,NA,NA,NA,NA,NA,NA,NA
"pred[321]",0.0130726741301952,1.46009e-05,-0.000659097548447545,99.6,0.95,-0.000481778,0.00251621,NA,NA,NA,NA,NA,NA,NA
"pred[322]",-0.0029189267543578,-2.48003e-05,-0.000441169414934883,163.6,0.95,-0.000786277,0.000637096,NA,NA,NA,NA,NA,NA,NA
"pred[323]",-0.027228798288366,-1.05811e-05,0.000588185002997695,107.9,0.95,-0.00219479,0.000488353,NA,NA,NA,NA,NA,NA,NA
"pred[324]",0.01224576221599,7.21315e-06,-0.00048603860442249,71.2,0.95,-0.00036434,0.00482143,NA,NA,NA,NA,NA,NA,NA
"pred[325]",-0.0054018942256,5.443685e-06,0.000281662377671188,105.8,0.95,-0.000347344,0.00180634,NA,NA,NA,NA,NA,NA,NA
"pred[326]",0.053147045715638,4.075035e-06,-0.00443725086699245,102.2,0.95,-0.00416058,0.000523159,NA,NA,NA,NA,NA,NA,NA
"pred[327]",-0.021228894143028,-1.607815e-05,-0.00067615423140488,124.5,0.95,-0.000809873,0.00185958,NA,NA,NA,NA,NA,NA,NA
"pred[328]",0.000918376797358,1.830005e-05,-1.88394380629467e-05,250,0.95,-0.000401352,0.00155134,NA,NA,NA,NA,NA,NA,NA
"pred[329]",0.017440186167088,1.35197e-06,0.00140439189433787,93.6,0.95,-0.0029776,0.000532102,NA,NA,NA,NA,NA,NA,NA
"pred[330]",0.0066486738202828,3.212215e-06,0.000436337441734837,70.1,0.95,-0.000350746,0.00366574,NA,NA,NA,NA,NA,NA,NA
"pred[331]",0.032180360981176,2.52024e-05,-0.000514257401317712,79.9,0.95,-0.000386452,0.00958635,NA,NA,NA,NA,NA,NA,NA
"pred[332]",0.09020285429792,2.163775e-05,-0.00227283404054991,91.4,0.95,-0.00204862,0.0120847,NA,NA,NA,NA,NA,NA,NA
"pred[333]",0.0516595436709536,3.49124e-06,-0.000949319325893168,99.2,0.95,-0.000737783,0.0059132,NA,NA,NA,NA,NA,NA,NA
"pred[334]",-0.0030884859840866,-2.64826e-06,-0.000133361526913567,112.8,0.95,-0.000250144,0.000581959,NA,NA,NA,NA,NA,NA,NA
"pred[335]",-0.04399868499846,8.82261e-06,-0.00406941595700516,127.7,0.95,-0.000789965,0.00289764,NA,NA,NA,NA,NA,NA,NA
"pred[336]",0.0311747131244,1.56146e-05,-0.000940853380689742,104,0.95,-0.000752092,0.00485756,NA,NA,NA,NA,NA,NA,NA
"pred[337]",1.009277348,0.9999855,1.00032651182195,111.4,0.95,0.996606,1.0006,NA,NA,NA,NA,NA,NA,NA
"pred[338]",-0.013580885021726,-1.519605e-05,-0.000662809258755837,77.6,0.95,-0.00266766,0.000895767,NA,NA,NA,NA,NA,NA,NA
"pred[339]",0.04941962191431,-2.1692425e-06,-0.00116792257126301,78.1,0.95,-0.000972561,0.0105362,NA,NA,NA,NA,NA,NA,NA
"pred[340]",-0.056486684957348,-8.36036e-06,0.000605712507574131,94.2,0.95,-0.0088893,0.000474372,NA,NA,NA,NA,NA,NA,NA
"pred[341]",0.013026387267016,-1.6142e-05,-0.000169663670938146,120.6,0.95,-0.00408114,0.000328667,NA,NA,NA,NA,NA,NA,NA
"pred[342]",-0.041116819570074,-4.87726e-06,0.00207852638115786,102.6,0.95,-0.00212614,0.00191854,NA,NA,NA,NA,NA,NA,NA
